Classe,Número do RIP,Id. Utilização,Data de cadastramento,UF,Município,Endereço,Bairro,Conceituação,Tipo Imóvel,Regime de Utilização,Proprietário Oficial,Data do Início da Utilização,Área do Terreno Total,Área da União,lat,lng,format_address
IMOVEL FUNCIONAL,9701162905000,9701036365000.0,21-12-2001,DF,BRASILIA,"Q SHCES 1503 BLOCO B, APARTAMENTO 102 CEP: 70000000",CRUZEIRO NOVO,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         251,06","         251,06",-15.7963473,-47.9348295,"7 - Cruzeiro Novo Q 1503 - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70658-458, Brazil"
IMOVEL FUNCIONAL,9701162945002,9701037165005.0,21-12-2001,DF,BRASILIA,Q SHCGN 716 BLOCO A 307 APARTAMENTO CEP: 70770731,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         598,50","         598,50",-15.7415617,-47.8997186,"St. de Habitações Coletivas e Geminadas Norte St. de Habitações Coletivas e Geminadas Norte 716 BL A - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701162995000,9701050805004.0,21-12-2001,DF,BRASILIA,Q AOS 1 BLOCO B 505  CEP: 70660012,AREA OCTOGONAL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       3.200,85","       3.200,85",-15.807931,-47.9387501,"Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70660-012, Brazil"
IMOVEL FUNCIONAL,9701163085007,9701077525002.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 511 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163125009,9701077505001.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 509 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163435008,9701077495006.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 508 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163445003,9701052155007.0,21-12-2001,DF,BRASILIA,Q CSB 10 101 BLOCO A -  APARTAMENTO CEP: 72015605,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423521,-48.0510584,"Taguatinga, Federal District, Brasilia - Federal District, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163455009,9701050385005.0,21-12-2001,DF,BRASILIA,Q QI 31 508 APARTAMENTO CEP: 71065310,GUARA II,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       2.516,00","       2.516,00",-15.8406107,-47.97511230000001,"Guará, Brasilia - Federal District, 71065-310, Brazil"
IMOVEL FUNCIONAL,9701163485005,9701052485007.0,21-12-2001,DF,BRASILIA,Q SHCES QUADRA 1107 BLOCO A 303 APARTAMENTO CEP: 70658171,CRUZEIRO NOVO,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         251,06","         251,06",-15.7956352,-47.9371823,"Cruzeiro Novo Q. 1107 - Cruzeiro Novo, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701163635007,9701036875009.0,21-12-2001,DF,BRASILIA,Q SQS 311 BLOCO H 603 APARTAMENTO CEP: 70364080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,68","         982,68",-15.8199885,-47.9124841,"Asa Sul Superquadra Sul 311 BL H - Brasília, DF, 70364-000, Brazil"
IMOVEL FUNCIONAL,9701163645002,9701031455001.0,21-12-2001,DF,BRASILIA,Q SQS 203 BLOCO I 205  CEP: 70233090,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,00","         982,00",-15.8081961,-47.8894532,"Asa Sul Superquadra Sul 203 BL I - Asa Sul, Brasília - DF, 70233-000, Brazil"
IMOVEL FUNCIONAL,9701163655008,9701035885000.0,21-12-2001,DF,BRASILIA,Q SQS 210 BLOCO J 411  CEP: 70273100,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8235475,-47.905865,"SQS 210 Bl. B - Asa Sul Superquadra Sul 210 - Asa Sul, Brasília - DF, 70200-001, Brazil"
IMOVEL FUNCIONAL,9701163665003,9701077475005.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 506 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163675009,9701035985005.0,21-12-2001,DF,BRASILIA,Q SQS 310 BLOCO J 403  CEP: 70363100,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,00","         982,00",-15.8175979,-47.9110078,"SQS 310 BLOCO J - Asa Sul Superquadra Sul 310 - Asa Sul, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701163695000,9701036205003.0,21-12-2001,DF,BRASILIA,Q SQS 210 BLOCO J 410 APARTAMENTO CEP: 70273100,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8235475,-47.905865,"SQS 210 Bl. B - Asa Sul Superquadra Sul 210 - Asa Sul, Brasília - DF, 70200-001, Brazil"
IMOVEL FUNCIONAL,9701163715000,9701030985007.0,21-12-2001,DF,BRASILIA,Q SQS 104 BLOCO K 303 APARTAMENTO CEP: 70343110,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8089111,-47.8945233,"Asa Sul Superquadra Sul 104 BL K - Asa Sul, Brasília - DF, 70343-000, Brazil"
IMOVEL FUNCIONAL,9701163725006,9701033805000.0,21-12-2001,DF,BRASILIA,Q SQS 104 BLOCO K 102  CEP: 70343110,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8089111,-47.8945233,"Asa Sul Superquadra Sul 104 BL K - Asa Sul, Brasília - DF, 70343-000, Brazil"
IMOVEL FUNCIONAL,9701163735001,9701041025000.0,21-12-2001,DF,BRASILIA,Q SQS 104 BLOCO K 104 APARTAMENTO CEP: 70343110,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.008,00","       1.008,00",-15.8089111,-47.8945233,"Asa Sul Superquadra Sul 104 BL K - Asa Sul, Brasília - DF, 70343-000, Brazil"
IMOVEL FUNCIONAL,9701163745007,9701040965009.0,21-12-2001,DF,BRASILIA,Q SQS 205 BLOCO K 202  CEP: 70235110,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         812,00","         812,00",-15.8124688,-47.893681,"Asa Sul Superquadra Sul 205 BL K - Brasília, DF, 70235-000, Brazil"
IMOVEL FUNCIONAL,9701163785009,9701054315001.0,21-12-2001,DF,BRASILIA,Q SHCGN 704 BLOCO G 504  CEP: 70730737,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         683,50","         683,50",-15.7762398,-47.8893062,"St. de Habitações Coletivas e Geminadas Norte St. de Habitações Coletivas e Geminadas Norte 704 BL G - Brasília, DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701163805000,9701077485000.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 507 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163825000,9701030235008.0,21-12-2001,DF,BRASILIA,Q SQN 205 205 APARTAMENTO CEP: 70843000,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         720,00","         720,00",-15.7722579,-47.8793484,"Asa Norte Superquadra Norte 205 - Asa Norte, Brasília - DF, 70843-000, Brazil"
IMOVEL FUNCIONAL,9701163865002,9701035895006.0,21-12-2001,DF,BRASILIA,Q SQS 203 BLOCO C 502  CEP: 70233030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,02","       1.067,02",-15.8089949,-47.88801309999999,"SQS 203 Bl. C - Asa Sul Superquadra Sul 203 - Asa Sul, Brasília - DF, 70233-000, Brazil"
IMOVEL FUNCIONAL,9701163875008,9701036495001.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO C 404 APARTAMENTO CEP: 70292030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8291852,-47.9150189,"Asa Sul Superquadra Sul 213 - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163885003,9701036985009.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO C 101 APARTAMENTO CEP: 70292030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8291852,-47.9150189,"Asa Sul Superquadra Sul 213 - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163895009,9701037055005.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO C 301 APARTAMENTO CEP: 70292030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8291852,-47.9150189,"Asa Sul Superquadra Sul 213 - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163905004,9701077465000.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 505 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701163915000,9701037215002.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO C 305 APARTAMENTO CEP: 70292030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8291852,-47.9150189,"Asa Sul Superquadra Sul 213 - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163925005,9701037105002.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO C 604 APARTAMENTO CEP: 70292030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8291852,-47.9150189,"Asa Sul Superquadra Sul 213 - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163935000,9701040125000.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO D 104 APARTAMENTO CEP: 70292040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8297425,-47.9137906,"Asa Sul Superquadra Sul 213 BL D - Brasília, DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163945006,9701040445005.0,21-12-2001,DF,BRASILIA,Q SQS 307 BLOCO C 211  CEP: 70354030,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8135469,-47.9029503,"Superquadra 307 Bloco C - Asa Sul Superquadra Sul 307 - Brasília, DF, 70354-030, Brazil"
IMOVEL FUNCIONAL,9701163955001,9701037245009.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO D 602 APARTAMENTO CEP: 70292040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8297425,-47.9137906,"Asa Sul Superquadra Sul 213 BL D - Brasília, DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163965007,9701036955002.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO D 304 APARTAMENTO CEP: 70292040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8297425,-47.9137906,"Asa Sul Superquadra Sul 213 BL D - Brasília, DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701163975002,9701036255000.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO D 206 APARTAMENTO CEP: 70292040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8297425,-47.9137906,"Asa Sul Superquadra Sul 213 BL D - Brasília, DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701164005007,9701036225004.0,21-12-2001,DF,BRASILIA,Q SQS 311 BLOCO D 304 APARTAMENTO CEP: 70364040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,68","         982,68",-15.8199433,-47.9144586,"Asa Sul Superquadra Sul 311 BL D - Asa Sul, Brasília - DF, 70364-000, Brazil"
IMOVEL FUNCIONAL,9701164015002,9701036825001.0,21-12-2001,DF,BRASILIA,Q SQS 109 BLOCO D 502 APARTAMENTO CEP: 70372040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.995,00","       1.995,00",-15.8183832,-47.9054752,"Asa Sul Superquadra Sul 109 BL D - Brasília, DF, 70372-000, Brazil"
IMOVEL FUNCIONAL,9701164025008,9701036185002.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO E 404 APARTAMENTO CEP: 70292050,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8293882,-47.9143514,"Asa Sul Superquadra Sul 213 BL E - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701164035003,9701036345000.0,21-12-2001,DF,BRASILIA,Q SQS 216 BLOCO E 506 APARTAMENTO CEP: 70295050,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,68","         982,68",-15.836045,-47.9224515,"Asa Sul Superquadra Sul 216 BL E - Asa Sul, Brasília - DF, 70295-000, Brazil"
IMOVEL FUNCIONAL,9701164045009,9701036945007.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO E 606 APARTAMENTO CEP: 70292050,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8293882,-47.9143514,"Asa Sul Superquadra Sul 213 BL E - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701164055004,9701037235003.0,21-12-2001,DF,BRASILIA,Q SQS 213 BLOCO E 603 APARTAMENTO CEP: 70292050,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8293882,-47.9143514,"Asa Sul Superquadra Sul 213 BL E - Asa Sul, Brasília - DF, 70292-000, Brazil"
IMOVEL FUNCIONAL,9701164085000,9701036165001.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 308 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164095006,9701036275001.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 211 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164105001,9701036295002.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 105 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164115007,9701036335004.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 112 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164125002,9701036235000.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 207 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164135008,9701036445004.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 312 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164155009,9701036505007.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 209 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164165004,9701036475000.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 102 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164175000,9701036455000.0,21-12-2001,DF,BRASILIA,PAL SQS 411 BLOCO H 304 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164185005,9701036425003.0,21-12-2001,DF,BRASILIA,Q SQS 411 BLOCO H 302 APARTAMENTO CEP: 70277080,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         507,01","         507,01",-15.8273217,-47.9067559,"Asa Sul Superquadra Sul 411 Bloco H - Asa Sul, Brasília - DF, 70277-080, Brazil"
IMOVEL FUNCIONAL,9701164195000,9701042785008.0,21-12-2001,DF,BRASILIA,Q SQS 307 BLOCO I 103 APARTAMENTO CEP: 70354090,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         902,80","         902,80",-15.8115796,-47.9034722,"Asa Sul Superquadra Sul 307 BL I - Brasília, DF, 70354-000, Brazil"
IMOVEL FUNCIONAL,9701164235002,9701048075002.0,21-12-2001,DF,BRASILIA,Q SQS 312 BLOCO B 302  CEP: 70365020,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,67","         982,67",-15.8227242,-47.9157531,"Asa Sul Superquadra Sul 312 BL B - Asa Sul, Brasília - DF, 70365-000, Brazil"
IMOVEL FUNCIONAL,9701164245008,9701048115004.0,21-12-2001,DF,BRASILIA,Q SQS 313 BLOCO B 502 APARTAMENTO CEP: 70382020,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         902,80","         902,80",-15.8237262,-47.9188927,"Q. Sqs 313 Bloco I - Asa Sul Superquadra Sul 313 - Asa Sul, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701164275004,9701050335008.0,21-12-2001,DF,BRASILIA,Q SQS 104 BLOCO I 203  CEP: 70343090,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8090817,-47.8940293,"SQS 104 Bloco I - Asa Sul Superquadra Sul 104 - Asa Sul, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701164295005,9701050355009.0,21-12-2001,DF,BRASILIA,Q SQS 104 BLOCO K 604 APARTAMENTO CEP: 70343110,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.067,00","       1.067,00",-15.8089111,-47.8945233,"Asa Sul Superquadra Sul 104 BL K - Asa Sul, Brasília - DF, 70343-000, Brazil"
IMOVEL FUNCIONAL,9701164315006,9701077455004.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 412 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701164325001,9701052235000.0,21-12-2001,DF,BRASILIA,Q SQS 110 BLOCO I 603  CEP: 70373090,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,67","         982,67",-15.8228749,-47.9080539,"Sqs 110 Bloco I 1 - Asa Sul - Brasília, DF, 70273-080, Brazil"
IMOVEL FUNCIONAL,9701164345002,9701052255001.0,21-12-2001,DF,BRASILIA,Q SQS 104 BLOCO G 304 APARTAMENTO CEP: 70343070,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         982,68","         982,68",-15.8093147,-47.8942471,"SQS 104 Bloco G - Asa Sul Superquadra Sul 104 - Brasília, DF, 70343-070, Brazil"
IMOVEL FUNCIONAL,9701164375009,9701036695000.0,21-12-2001,DF,BRASILIA,Q SQN 402 BLOCO D 304 APARTAMENTO CEP: 70834040,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         960,00","         960,00",-15.78305,-47.8753289,"Asa Norte Superquadra Norte 402 BL D - Brasília, DF, 70834-040, Brazil"
IMOVEL FUNCIONAL,9701164385004,9701036535003.0,21-12-2001,DF,BRASILIA,Q SQN 402 BLOCO D 208 APARTAMENTO CEP: 70834040,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         960,00","         960,00",-15.78305,-47.8753289,"Asa Norte Superquadra Norte 402 BL D - Brasília, DF, 70834-040, Brazil"
IMOVEL FUNCIONAL,9701164405005,9701034405005.0,21-12-2001,DF,BRASILIA,Q SQN 104 BLOCO K 101 APARTAMENTO CEP: 70733110,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.008,00","       1.008,00",-15.7755424,-47.8820673,"BL K - Asa Norte, Brasília - DF, 70733-110, Brazil"
IMOVEL FUNCIONAL,9701164415000,9701035975000.0,21-12-2001,DF,BRASILIA,Q SQN 308 BLOCO H 403  CEP: 70747080,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.054,37","       1.054,37",-15.7647721,-47.8884917,"Asa Norte Superquadra Norte 308 BL H - Asa Norte, Brasília - DF, 70297-400, Brazil"
IMOVEL FUNCIONAL,9701164445007,9701077435003.0,21-12-2001,DF,BRASILIA,Q CSB 10 BLOCO A B LOTE 08 410 BLOCO B CEP: 72015963,TAGUATINGA SUL TAGUA,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"       1.600,00","       1.600,00",-15.8423604,-48.0510192,"St. B Sul CSB 10 - Taguatinga, Brasília - DF, 72015-605, Brazil"
IMOVEL FUNCIONAL,9701164455002,9701153135001.0,21-12-2001,DF,BRASILIA,"Q SQN 410 BLOCO L 410 BLOCO L,   APTO 208 CEP: 70865120",ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         720,00","         720,00",-15.7544263,-47.8803011,"SQN 410 Bl. L - Asa Norte Superquadra Norte 410 - Brasília, DF, 70865-120, Brazil"
IMOVEL FUNCIONAL,9701164465008,9701153145007.0,21-12-2001,DF,BRASILIA,"Q SQN 412 BLOCO O 412 BLOCO O,  APTO 304 CEP: 70867150",ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Imóvel Funcional,União (Adm. Pub. Fed. direta),,"         720,00","         720,00",-15.7482062,-47.88431749999999,"Asa Norte Superquadra Norte 412 - Asa Norte, Brasília - DF, 70297-400, Brazil"
